formatted_google_address,lat,lng,type,neighbourhood
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Other Theft,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft from Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft of Bicycle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft of Bicycle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft of Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft of Vehicle,Central Business District
"Water St, Vancouver, BC, Canada",49.28389,-123.106633,Theft of Vehicle,Central Business District
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Commercial,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Commercial,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Commercial,Kensington-Cedar Cottage
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Commercial,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Commercial,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Commercial,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Commercial,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Commercial,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Commercial,Grandview-Woodland
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Commercial,Grandview-Woodland
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Commercial,Renfrew-Collingwood
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Commercial,Renfrew-Collingwood
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Commercial,Hastings-Sunrise
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Commercial,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Commercial,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Commercial,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Commercial,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Commercial,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Commercial,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Commercial,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Commercial,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Commercial,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Commercial,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Commercial,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Commercial,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Commercial,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Residential/Other,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Residential/Other,Grandview-Woodland
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Residential/Other,Grandview-Woodland
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Residential/Other,Grandview-Woodland
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Residential/Other,Grandview-Woodland
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Residential/Other,Hastings-Sunrise
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Residential/Other,Renfrew-Collingwood
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Residential/Other,Hastings-Sunrise
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Residential/Other,Hastings-Sunrise
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Break and Enter Residential/Other,Hastings-Sunrise
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Kensington-Cedar Cottage
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Grandview-Woodland
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Kensington-Cedar Cottage
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Kensington-Cedar Cottage
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Kensington-Cedar Cottage
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Grandview-Woodland
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Grandview-Woodland
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Grandview-Woodland
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Grandview-Woodland
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Grandview-Woodland
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Grandview-Woodland
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Grandview-Woodland
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Grandview-Woodland
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Grandview-Woodland
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Grandview-Woodland
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Kensington-Cedar Cottage
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Kensington-Cedar Cottage
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Grandview-Woodland
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Grandview-Woodland
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Grandview-Woodland
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Kensington-Cedar Cottage
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Renfrew-Collingwood
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Renfrew-Collingwood
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Renfrew-Collingwood
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Renfrew-Collingwood
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Hastings-Sunrise
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Mischief,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Other Theft,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Other Theft,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Other Theft,Mount Pleasant
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Other Theft,Kensington-Cedar Cottage
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Other Theft,Kensington-Cedar Cottage
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Other Theft,Kensington-Cedar Cottage
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Other Theft,Kensington-Cedar Cottage
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Other Theft,Kensington-Cedar Cottage
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Other Theft,Kensington-Cedar Cottage
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Other Theft,Kensington-Cedar Cottage
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Other Theft,Grandview-Woodland
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Other Theft,Kensington-Cedar Cottage
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Other Theft,Kensington-Cedar Cottage
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Other Theft,Grandview-Woodland
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Other Theft,Grandview-Woodland
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Other Theft,Grandview-Woodland
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Other Theft,Grandview-Woodland
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Other Theft,Grandview-Woodland
"E Broadway, Vancouver, BC, Canada",49.2625386,-123.0907425,Other Theft,Grandview-Woodland
